lakeid,sampledate,depth,chlor,phaeo
CR,7/9/96,8,1.1,-0.1
CR,7/9/96,10,0.7,0
CR,7/9/96,12,2.4,0.8
CR,7/9/96,15,14.8,3
CR,7/9/96,19,4.7,2.5
CR,7/24/96,0,1.2,-0.1
CR,7/24/96,3,1.7,-0.5
CR,7/24/96,5,1.7,-0.3
CR,7/24/96,8,1.3,0.3
CR,7/24/96,10,1.6,-0.1
CR,7/24/96,12,2.8,2.2
CR,7/24/96,15,11.3,2.4
CR,7/24/96,19,4.8,3.7
CR,7/24/96,19,5.6,2.7
CR,8/7/96,0,0.8,0.8
CR,8/7/96,3,0.8,0.9
CR,8/7/96,3,0.8,0.9
CR,8/7/96,5,0.7,1
CR,8/7/96,8,0.5,2
CR,8/7/96,10,1,1.2
CR,8/7/96,12,1.7,2.4
CR,8/7/96,15,5.1,5.5
CR,8/7/96,19,3.3,6
CR,8/22/96,0,1.2,0
CR,8/22/96,3,1.6,-0.5
CR,8/22/96,5,1.1,0
CR,8/22/96,8,1.7,0
CR,8/22/96,10,1.8,0
CR,8/22/96,10,2.3,-0.5
CR,8/22/96,12,4.5,-0.1
CR,8/22/96,15,8.3,3.4
CR,8/22/96,19,5.3,4.3
CR,9/4/96,0,0.8,-0.1
CR,9/4/96,3,2,-0.9
CR,9/4/96,5,0.8,0.5
CR,9/4/96,8,1.5,-0.4
CR,9/4/96,10,1.3,0.6
CR,9/4/96,12,2.4,2.4
CR,9/4/96,15,14.7,-4
CR,9/4/96,19,9.2,0.6
CR,9/4/96,19,10,-0.7
CR,9/19/96,0,0.2,1.2
CR,9/19/96,0,1.2,-0.3
CR,9/19/96,3,0.7,0.6
CR,9/19/96,5,1.4,-0.1
CR,9/19/96,8,1.2,-0.2
CR,9/19/96,10,1,1
CR,9/19/96,12,1.6,2.9
CR,9/19/96,15,11.3,-0.4
CR,9/19/96,19,5.2,5.1
CR,10/1/96,0,1.6,-0.8
CR,10/1/96,3,1,0.3
CR,10/1/96,5,-0.2,2.7
CR,10/1/96,8,1.7,-0.5
CR,10/1/96,10,1.6,-0.4
CR,10/1/96,12,2.6,2.3
CR,10/1/96,15,9.6,6
CR,10/1/96,15,10.7,5.2
CR,10/1/96,19,71.3,137.2
CR,10/16/96,0,0.7,1.2
CR,10/16/96,3,2,0.5
CR,10/16/96,5,1.1,1.2
CR,10/16/96,8,1,1.4
CR,10/16/96,10,1.9,1.5
CR,10/16/96,12,2.9,-0.1
CR,10/16/96,12,2.7,0
CR,10/16/96,15,10.1,5.2
CR,10/16/96,19,11.6,0.7
CR,11/5/96,0,4,-0.1
CR,11/5/96,3,1.8,4.2
CR,11/5/96,5,1.6,4.2
CR,11/5/96,8,1.8,3.9
CR,11/5/96,10,1.9,4
CR,11/5/96,12,2.5,3
CR,11/5/96,15,1.4,5
CR,11/5/96,19,2.3,13.4
CR,11/5/96,19,4.8,37.2
CR,1/23/97,0,0.4,0
CR,1/23/97,3,0.7,0.8
CR,1/23/97,5,0.5,1
CR,1/23/97,8,0.7,0.5
CR,1/23/97,10,0.5,0.6
CR,1/23/97,12,0.3,0.8
CR,1/23/97,15,0.6,0.9
CR,1/23/97,19,1.4,0.6
CR,2/18/97,0,0.4,0.2
CR,2/18/97,3,0.5,0.5
CR,2/18/97,5,0.3,0.8
CR,2/18/97,8,0.4,0.4
CR,2/18/97,10,0.3,0.6
CR,2/18/97,12,0.2,0.7
CR,2/18/97,15,0.4,0.7
CR,2/18/97,19,1.1,0
CR,3/31/97,0,0.5,-0.3
CR,3/31/97,3,1.4,-0.2
CR,3/31/97,5,0.6,0.9
CR,3/31/97,8,0.9,0.6
CR,3/31/97,10,1,0.1
CR,3/31/97,12,0.6,0.1
CR,3/31/97,15,0.5,0.3
CR,3/31/97,19,1.8,-0.1
CR,5/7/97,0,2.7,0.9
CR,5/7/97,3,3.4,0.1
CR,5/7/97,5,2.7,1
CR,5/7/97,8,4.9,0.1
CR,5/7/97,10,3.8,2.2
CR,5/7/97,13,7.5,-0.7
CR,5/7/97,15,5,1.4
CR,5/7/97,18,3.6,2.7
CR,5/19/97,0,2.5,2.1
CR,5/19/97,3,2.8,2.2
CR,5/19/97,5,3.1,2.7
CR,5/19/97,8,2,4.4
CR,5/19/97,10,4.3,1
CR,5/19/97,12,-0.2,9.7
CR,5/19/97,15,3.4,17.6
CR,5/19/97,19,1.6,4.7
CR,6/3/97,0,1.1,0.1
CR,6/3/97,3,1.3,0.6
CR,6/3/97,5,1.6,0.8
CR,6/3/97,8,2,1.4
CR,6/3/97,10,2.7,2.8
CR,6/3/97,12,7,4.6
CR,6/3/97,15,11,4.8
CR,6/3/97,19,7,1.4
CR,6/16/97,0,1.2,0.3
CR,6/16/97,3,1.4,0
CR,6/16/97,5,1.6,0.2
CR,6/16/97,8,1.6,0.3
CR,6/16/97,10,1.4,1
CR,6/16/97,12,4.8,1.2
CR,6/16/97,15,6.7,3.6
CR,6/16/97,19,12.7,5.9
CR,7/1/97,0,1.6,0.1
CR,7/1/97,3,2.4,-0.9
CR,7/1/97,5,3.6,-2.6
CR,7/1/97,8,2.8,-0.5
CR,7/1/97,10,2.8,-0.8
CR,7/1/97,12,4.7,-1.3
CR,7/1/97,16,11.8,-1.5
CR,7/1/97,19,7.9,-0.2
CR,7/15/97,0,0.8,0.2
CR,7/15/97,3,1.1,0.3
CR,7/15/97,5,1.3,0.5
CR,7/15/97,8,1.4,1
CR,7/15/97,10,2.3,0.7
CR,7/15/97,12,2.9,4.2
CR,7/15/97,15,3.8,6.4
CR,7/15/97,19,2.2,4.7
CR,7/28/97,0,0,1.8
CR,7/28/97,3,0.5,1.5
CR,7/28/97,5,0,2.2
CR,7/28/97,8,0.1,5.1
CR,7/28/97,10,0.2,1.8
CR,7/28/97,12,0.6,1.2
CR,7/28/97,15,0.9,1.8
CR,7/28/97,19,0.8,3.7
CR,8/12/97,0,-0.1,2.8
CR,8/12/97,3,-1.5,4
CR,8/12/97,5,1.4,0.7
CR,8/12/97,8,2.5,0
CR,8/12/97,10,2.1,-0.1
CR,8/12/97,12,1,1.1
CR,8/12/97,15,1.6,0.1
CR,8/12/97,19,3.1,0.3
CR,8/25/97,0,0.6,1.4
CR,8/25/97,3,0.5,1.9
CR,8/25/97,5,0.3,2.4
CR,8/25/97,8,0.9,1.3
CR,8/25/97,10,1,1.5
CR,8/25/97,12,2.6,3.7
CR,8/25/97,15,8.7,19.2
CR,8/25/97,19,1.8,6
CR,9/8/97,0,0.8,1
CR,9/8/97,3,0.7,1.7
CR,9/8/97,5,0.6,1.1
CR,9/8/97,8,0,1.7
CR,9/8/97,10,0.2,2.1
CR,9/8/97,12,1.2,4.8
CR,9/8/97,15,5.5,17
CR,9/8/97,19,2.2,6.4
CR,9/23/97,0,0.6,1.4
CR,9/23/97,3,0.6,1.3
CR,9/23/97,5,-2.1,4.1
CR,9/23/97,8,0.4,2.1
CR,9/23/97,10,0.7,3.1
CR,9/23/97,12,2.9,7.3
CR,9/23/97,15,3.6,16.8
CR,9/23/97,19,3.1,10.4
CR,10/6/97,0,0.7,3.5
CR,10/6/97,3,0.9,1.9
CR,10/6/97,5,0.6,3
CR,10/6/97,8,0.9,2
CR,10/6/97,10,0.7,3.8
CR,10/6/97,12,2.4,5.3
CR,10/6/97,15,7.1,15.9
CR,10/6/97,19,2.4,10.8
CR,10/20/97,0,0.7,4.3
CR,10/20/97,3,0.8,3.4
CR,10/20/97,5,1.1,3.2
CR,10/20/97,8,1.2,3.3
CR,10/20/97,10,1.3,2.6
CR,10/20/97,12,0.8,4.2
CR,10/20/97,15,5,6.6
CR,10/20/97,19,1,8.6
CR,11/10/97,0,1.3,3.5
CR,11/10/97,3,1.6,4.2
CR,11/10/97,5,1.4,3.9
CR,11/10/97,8,1.5,3.5
CR,11/10/97,10,1.1,4.3
CR,11/10/97,12,1.5,4.2
CR,11/10/97,15,-0.9,6.8
CR,11/10/97,19,1.2,4.4
CR,1/14/98,0,7.2,0.6
CR,1/14/98,3,2.8,1.2
CR,1/14/98,5,1.6,0.8
CR,1/14/98,8,0.8,1.1
CR,1/14/98,10,0.3,1.5
CR,1/14/98,12,0.2,1.5
CR,1/14/98,15,0.2,1.4
CR,1/14/98,19,0,2.5
CR,2/16/98,0,0.5,0.2
CR,2/16/98,3,1.6,0.3
CR,2/16/98,5,0.9,0.8
CR,2/16/98,8,0.4,0.8
CR,2/16/98,10,0.4,0.5
CR,2/16/98,12,0.2,0.9
CR,2/16/98,15,0.2,1
CR,2/16/98,19,0.3,2
CR,3/18/98,0,3.9,0.4
CR,3/18/98,3,6.3,1
CR,3/18/98,5,7.8,1.3
CR,3/18/98,8,3.6,1
CR,3/18/98,10,2,0.8
CR,3/18/98,12,1.3,0.8
CR,3/18/98,15,1,0.7
CR,3/18/98,19,0.5,1.8
CR,5/6/98,0,1.6,0.8
CR,5/6/98,3,1.5,0.5
CR,5/6/98,5,1.8,1
CR,5/6/98,8,2.6,0.2
CR,5/6/98,10,4.5,0.2
CR,5/6/98,12,8,4.1
CR,5/6/98,15,24.7,-6.5
CR,5/6/98,19,8.4,-0.7
CR,5/20/98,0,1.2,-0.1
CR,5/20/98,3,1,0.1
CR,5/20/98,5,1.2,0.1
CR,5/20/98,8,1.8,0.2
CR,5/20/98,10,2.6,0.6
CR,5/20/98,12,7.9,0.6
CR,5/20/98,15,15.3,3.4
CR,5/20/98,19,11.8,-0.4
CR,6/3/98,0,1.5,0.4
CR,6/3/98,3,1.4,0.6
CR,6/3/98,5,1.6,0.3
CR,6/3/98,8,1.7,0
CR,6/3/98,10,1.7,0.5
CR,6/3/98,12,4.2,1.3
CR,6/3/98,15,19.7,3.3
CR,6/3/98,19,4.6,5.1
CR,6/15/98,0,0.7,0.5
CR,6/15/98,3,-0.2,2
CR,6/15/98,5,0.8,0.3
CR,6/15/98,8,1.6,0.2
CR,6/15/98,10,1.4,0.2
CR,6/15/98,12,1.6,1
CR,6/15/98,15,21.2,2.8
CR,6/15/98,19,2.1,4.9
CR,7/1/98,0,1.1,0
CR,7/1/98,3,0.6,0.3
CR,7/1/98,5,0.8,0.1
CR,7/1/98,8,1.1,0.2
CR,7/1/98,10,2,-0.4
CR,7/1/98,12,3.9,0.4
CR,7/1/98,15,12,0.4
CR,7/1/98,19,3.2,3.9
CR,7/15/98,0,0.7,0.5
CR,7/15/98,3,-0.2,2
CR,7/15/98,5,0.8,0.3
CR,7/15/98,8,1.6,0.2
CR,7/15/98,10,1.4,0.2
CR,7/15/98,12,2.7,1.6
CR,7/15/98,15,13.6,1.8
CR,7/15/98,19,2.9,6.6
CR,7/30/98,0,0.6,0.4
CR,7/30/98,3,0.9,0.2
CR,7/30/98,5,0.9,0.2
CR,7/30/98,8,1,0.3
CR,7/30/98,10,1.7,0.4
CR,7/30/98,12,3.4,0.9
CR,7/30/98,15,18.4,2.9
CR,7/30/98,19,4.6,9.8
CR,8/12/98,0,0.9,-0.1
CR,8/12/98,3,0.8,0.1
CR,8/12/98,5,1,0
CR,8/12/98,8,1.3,-0.1
CR,8/12/98,10,1.7,0
CR,8/12/98,12,3.9,-0.3
CR,8/12/98,15,24.4,1.5
CR,8/12/98,19,4.8,8.3
CR,8/26/98,0,1.5,0
CR,8/26/98,3,1.5,0.2
CR,8/26/98,5,1.9,0.1
CR,8/26/98,8,1.8,0.3
CR,8/26/98,10,2,0.3
CR,8/26/98,12,5.3,0
CR,8/26/98,15,19.3,5.9
CR,8/26/98,19,7.2,8.1
CR,9/10/98,0,2,-1
CR,9/10/98,3,1.6,0
CR,9/10/98,5,1.7,-0.5
CR,9/10/98,8,2,0
CR,9/10/98,10,2,0.3
CR,9/10/98,12,5.5,0.1
CR,9/10/98,15,24.6,5.6
CR,9/10/98,19,4.7,8.9
CR,9/22/98,0,1.8,0.3
CR,9/22/98,3,2.2,-0.2
CR,9/22/98,5,1.9,0.5
CR,9/22/98,8,2.2,-0.1
CR,9/22/98,10,2.1,-0.1
CR,9/22/98,12,5.4,0
CR,9/22/98,15,20.8,4
CR,9/22/98,19,5.2,6.8
CR,10/7/98,0,2.5,-0.9
CR,10/7/98,3,2.8,-1.1
CR,10/7/98,5,2.2,-0.1
CR,10/7/98,8,1.9,0.3
CR,10/7/98,10,1.9,0.3
CR,10/7/98,12,2.3,-0.3
CR,10/7/98,15,20.1,3.3
CR,10/7/98,19,6.3,6.4
CR,10/22/98,0,2.6,0.8
CR,10/22/98,3,2.6,0.9
CR,10/22/98,5,2.8,0.7
CR,10/22/98,8,2.6,0.8
CR,10/22/98,10,2.7,0.7
CR,10/22/98,12,2.6,0.8
CR,10/22/98,15,3.4,0.9
CR,10/22/98,19,5.9,3.8
CR,11/4/98,0,3.5,0.6
CR,11/4/98,3,4.1,-0.1
CR,11/4/98,5,3.3,0.7
CR,11/4/98,8,3.4,0.6
CR,11/4/98,10,3.6,0.4
CR,11/4/98,12,3.6,0.5
CR,11/4/98,15,4.5,2
CR,11/4/98,19,7.2,8.2
CR,1/19/99,0,3.1,0.5
CR,1/19/99,0,4.3,0.6
CR,1/19/99,3,5,1.2
CR,1/19/99,5,4.9,1
CR,1/19/99,8,2.9,0.9
CR,1/19/99,10,3,0.7
CR,1/19/99,12,3.4,0.8
CR,1/19/99,15,2.1,0.6
CR,1/19/99,19,2.6,1.4
CR,2/22/99,0,0.9,0.3
CR,2/22/99,3,4.6,0.7
CR,2/22/99,5,1.9,-0.8
CR,2/22/99,8,2.5,1
CR,2/22/99,10,2,1.1
CR,2/22/99,12,2.2,1.2
CR,2/22/99,15,1.8,0.5
CR,2/22/99,19,0.1,1.1
CR,2/22/99,19,0.2,2.4
CR,3/19/99,0,0,0.5
CR,3/19/99,3,3.6,0.5
CR,3/19/99,5,4.3,0.6
CR,3/19/99,8,2.6,0.7
CR,3/19/99,10,1,1.1
CR,3/19/99,12,2.4,1.4
CR,3/19/99,15,0.8,2
CR,3/19/99,19,0.1,2.6
CR,3/19/99,19,0,2.7
CR,5/5/99,3,1.4,0.3
CR,5/5/99,5,1.7,0.5
CR,5/5/99,8,2.6,0.9
CR,5/5/99,10,4,1.2
CR,5/5/99,10,4.1,1.3
CR,5/5/99,12,6,1.4
CR,5/5/99,15,6.5,3.3
CR,5/5/99,19,4.3,2
CR,5/19/99,0,0.4,1.5
CR,5/19/99,3,0,1.7
CR,5/19/99,5,-0.1,2.6
CR,5/19/99,8,-9.3,19.5
CR,5/19/99,10,5.7,-1.1
CR,5/19/99,12,19,-11.7
CR,5/19/99,15,15.9,-12.9
CR,5/19/99,15,19.4,-17.6
CR,5/19/99,19,11.7,-9.4
CR,6/3/99,0,0.9,0
CR,6/3/99,3,1,0.4
CR,6/3/99,5,1.1,0.4
CR,6/3/99,8,1.7,0.8
CR,6/3/99,8,0.8,2.7
CR,6/3/99,10,3.8,0.7
CR,6/3/99,12,7.2,2.6
CR,6/3/99,15,10.4,4.1
CR,6/3/99,19,4.7,4.7
CR,6/17/99,0,1.3,0.2
CR,6/17/99,3,1.3,0.7
CR,6/17/99,5,1.3,0.6
CR,6/17/99,8,1.4,1.1
CR,6/17/99,10,2.6,0.9
CR,6/17/99,12,3.6,1.8
CR,6/17/99,15,6.2,2.5
CR,6/17/99,15,5.7,3.2
CR,6/17/99,19,5,3.2
CR,6/30/99,0,1.3,0.3
CR,6/30/99,3,1.2,0.5
CR,6/30/99,5,1.2,0.6
CR,6/30/99,8,1.1,0.9
CR,6/30/99,10,2.4,1.3
CR,6/30/99,12,3.5,1.6
CR,6/30/99,15,4.7,2.5
CR,6/30/99,15,4.6,2.8
CR,6/30/99,19,3.2,4.9
CR,7/14/99,0,1.6,0.7
CR,7/14/99,3,1.9,0.5
CR,7/14/99,5,1.6,0.9
CR,7/14/99,8,1.2,1
CR,7/14/99,10,1.6,1.2
CR,7/14/99,12,2.7,2.3
CR,7/14/99,12,2.9,2.6
CR,7/14/99,15,7.3,1.6
CR,7/14/99,19,4.2,4.4
CR,7/29/99,0,1.4,0.9
CR,7/29/99,3,1.3,0.5
CR,7/29/99,5,1.1,1.5
CR,7/29/99,8,1.1,1.3
CR,7/29/99,10,2,0.7
CR,7/29/99,12,1.8,1
CR,7/29/99,15,5.1,2.8
CR,7/29/99,19,6.5,4.7
CR,7/29/99,19,6.6,4.2
CR,8/11/99,0,2,1
CR,8/11/99,3,2.1,0.4
CR,8/11/99,5,1.5,1.3
CR,8/11/99,8,1.5,1.5
CR,8/11/99,10,3,1.1
CR,8/11/99,10,3.3,1.5
CR,8/11/99,12,4,1.4
CR,8/11/99,15,7.6,3.2
CR,8/11/99,19,2.5,5.4
CR,8/25/99,0,1.1,0.5
CR,8/25/99,0,1,0.9
CR,8/25/99,3,1,0.8
CR,8/25/99,5,1,0.7
CR,8/25/99,8,0.8,0.7
CR,8/25/99,10,2.3,0.6
CR,8/25/99,12,5.9,1.3
CR,8/25/99,15,12.6,4.7
CR,8/25/99,19,4.8,4.9
CR,9/8/99,0,1.7,-0.8
CR,9/8/99,3,0.9,0.4
CR,9/8/99,5,1.1,0.4
CR,9/8/99,5,0.8,0.6
CR,9/8/99,8,1.1,0.2
CR,9/8/99,10,1.7,0.9
CR,9/8/99,12,4.1,1.3
CR,9/8/99,15,9.1,2.2
CR,9/8/99,19,3.6,3.4
CR,9/22/99,0,1.2,0.7
CR,9/22/99,3,1.3,0.6
CR,9/22/99,5,1.2,0.8
CR,9/22/99,8,1.7,0.5
CR,9/22/99,10,2,0.2
CR,9/22/99,12,6,1.7
CR,9/22/99,12,5.6,1.1
CR,9/22/99,15,5.9,3.9
CR,9/22/99,19,0.7,7.6
CR,10/6/99,0,1.6,0.6
CR,10/6/99,3,1.8,0.5
CR,10/6/99,5,1.5,0.5
CR,10/6/99,8,1.7,0.6
CR,10/6/99,8,1.7,0.7
CR,10/6/99,10,2,0.3
CR,10/6/99,12,2.1,0.5
CR,10/6/99,15,7,1.3
CR,10/6/99,19,2.5,3.9
CR,10/20/99,0,4,-1.2
CR,10/20/99,3,2.7,1
CR,10/20/99,5,2.6,0.9
CR,10/20/99,8,2.6,1
CR,10/20/99,10,2.8,0.9
CR,10/20/99,12,2.5,1.2
CR,10/20/99,15,2.7,1.3
CR,10/20/99,19,0.7,2.1
CR,10/20/99,19,0.7,2.3
CR,11/9/99,0,2.6,1
CR,11/9/99,3,2.9,0.6
CR,11/9/99,5,3.1,1.1
CR,11/9/99,8,3.1,1.3
CR,11/9/99,10,3.2,0.9
CR,11/9/99,10,3.1,1.1
CR,11/9/99,12,3,1.4
CR,11/9/99,15,3.3,1.2
CR,11/9/99,19,12.1,1.3
CR,1/17/00,0,3,0.6
CR,1/17/00,3,2.2,1.2
CR,1/17/00,5,1.7,0.5
CR,1/17/00,8,0.8,1
CR,1/17/00,10,0.5,1.2
CR,1/17/00,10,0.5,1.1
CR,1/17/00,12,0.6,1.1
CR,1/17/00,15,0.6,1
CR,1/17/00,19,0.9,1.6
CR,2/21/00,0,1.4,0.1
CR,2/21/00,0,1.1,0.4
CR,2/21/00,3,1.1,0.6
CR,2/21/00,5,0.7,0.8
CR,2/21/00,8,0.4,0.8
CR,2/21/00,10,0.2,1.3
CR,2/21/00,12,0.3,1.5
CR,2/21/00,15,0.1,2
CR,2/21/00,19,-1.5,5.6
CR,4/4/00,0,4.5,1.4
CR,4/4/00,3,3.8,0.4
CR,4/4/00,5,3.3,1.3
CR,4/4/00,8,3.1,1.4
CR,4/4/00,10,3.4,1.2
CR,4/4/00,10,3.3,1
CR,4/4/00,12,3.4,1.1
CR,4/4/00,15,3.6,1
CR,4/4/00,19,3.3,1.3
CR,4/19/00,0,5.4,-1
CR,4/19/00,3,5.9,-1.4
CR,4/19/00,5,4.7,0.4
CR,4/19/00,8,6.5,-1.9
CR,4/19/00,10,5,0.7
CR,4/19/00,12,4.3,1.1
CR,4/19/00,15,4.6,1
CR,4/19/00,15,4.3,1.3
CR,4/19/00,19,4.4,0.9
CR,5/3/00,0,2.3,-0.6
CR,5/3/00,0,1.4,0.7
CR,5/3/00,3,1.5,0.5
CR,5/3/00,5,2.4,0.4
CR,5/3/00,8,2.6,1.8
CR,5/3/00,10,2.7,1.8
CR,5/3/00,12,3.5,1.2
CR,5/3/00,15,5.4,2.1
CR,5/3/00,19,8.8,2.7
CR,5/18/00,0,2.1,-0.1
CR,5/18/00,3,1.5,0.6
CR,5/18/00,5,2.3,0.6
CR,5/18/00,8,1.3,2.2
CR,5/18/00,10,2.9,1.3
CR,5/18/00,10,2.7,1.2
CR,5/18/00,12,2.9,6.3
CR,5/18/00,15,10.3,3
CR,5/18/00,19,9.6,3.8
CR,6/1/00,0,2.3,-0.6
CR,6/1/00,3,1.9,-0.9
CR,6/1/00,5,3.7,-1.8
CR,6/1/00,8,4.5,0.1
CR,6/1/00,10,16.4,1.5
CR,6/1/00,12,8.8,-2.6
CR,6/1/00,15,18.7,-7.9
CR,6/1/00,19,9.6,3.4
CR,6/1/00,19,14.3,-1.5
CR,6/14/00,0,1,0.1
CR,6/14/00,3,0.9,0.2
CR,6/14/00,5,0.7,0.8
CR,6/14/00,8,-0.4,2.9
CR,6/14/00,10,0.8,2.6
CR,6/14/00,10,0.7,2.8
CR,6/14/00,12,0.8,4
CR,6/14/00,15,4,5.9
CR,6/14/00,19,14.3,5.3
CR,6/28/00,0,0.4,0.3
CR,6/28/00,3,0.5,0.2
CR,6/28/00,5,-0.1,1.3
CR,6/28/00,8,-0.2,2.4
CR,6/28/00,8,0.1,2.1
CR,6/28/00,10,-0.6,3.7
CR,6/28/00,12,0.5,2.5
CR,6/28/00,15,9.9,-6
CR,6/28/00,19,10.2,20.8
CR,7/13/00,0,1.9,0
CR,7/13/00,3,1.8,-0.1
CR,7/13/00,5,2,0
CR,7/13/00,5,2.6,-0.1
CR,7/13/00,8,2.6,0.2
CR,7/13/00,10,3.4,-1.1
CR,7/13/00,12,2.5,0.1
CR,7/13/00,15,11,-0.6
CR,7/13/00,19,10.8,1.9
CR,7/27/00,0,2.3,0.3
CR,7/27/00,3,2.5,0.7
CR,7/27/00,5,2.6,0.6
CR,7/27/00,8,3.9,-0.9
CR,7/27/00,10,5.2,0.4
CR,7/27/00,12,8.4,0.7
CR,7/27/00,12,8.2,0.6
CR,7/27/00,15,13,2.3
CR,7/27/00,19,5.1,2.8
CR,8/10/00,0,1.8,0.2
CR,8/10/00,3,2.5,0.2
CR,8/10/00,5,2.2,0.5
CR,8/10/00,8,2.8,1.7
CR,8/10/00,10,2.2,0.7
CR,8/10/00,12,5.8,0
CR,8/10/00,12,5.3,1.1
CR,8/10/00,15,12.7,3
CR,8/10/00,19,4.3,4.7
CR,8/21/00,0,1.1,1.3
CR,8/21/00,3,0.7,2
CR,8/21/00,5,1.3,1.3
CR,8/21/00,8,1.3,1.5
CR,8/21/00,10,3.4,0.2
CR,8/21/00,10,2.8,-0.2
CR,8/21/00,12,3.1,2.5
CR,8/21/00,15,10.7,11.9
CR,8/21/00,19,6.6,5.1
CR,9/8/00,0,0.7,0.9
CR,9/8/00,3,1.3,0.5
CR,9/8/00,5,0.9,1
CR,9/8/00,8,1,0.7
CR,9/8/00,10,2.8,2.2
CR,9/8/00,10,3.2,2.2
CR,9/8/00,12,3.3,3.2
CR,9/8/00,15,11.4,9.4
CR,9/8/00,19,3.2,10.4
CR,9/21/00,0,1.5,0.4
CR,9/21/00,3,1.5,0.5
CR,9/21/00,5,1.7,0.5
CR,9/21/00,8,1.5,0.4
CR,9/21/00,10,1.8,0.5
CR,9/21/00,12,3.9,1
CR,9/21/00,15,12.6,3.3
CR,9/21/00,19,3.1,7.2
CR,9/21/00,19,4.3,6.8
CR,10/5/00,0,1.2,2
CR,10/5/00,3,1.3,1.4
CR,10/5/00,5,1.4,1.2
CR,10/5/00,8,1.5,1.1
CR,10/5/00,8,1.6,1.2
CR,10/5/00,10,2.4,0.8
CR,10/5/00,12,2.2,1.1
CR,10/5/00,15,12.8,4.5
CR,10/5/00,19,2.6,9.9
CR,10/19/00,0,1.6,1.1
CR,10/19/00,3,2,1.1
CR,10/19/00,5,2.2,0.8
CR,10/19/00,8,2,0.8
CR,10/19/00,10,2.3,0.1
CR,10/19/00,12,3.2,1
CR,10/19/00,12,2,1.1
CR,10/19/00,15,9.7,3.4
CR,10/19/00,19,0.9,7
CR,11/2/00,0,1.9,1.5
CR,11/2/00,3,1.9,1
CR,11/2/00,5,2.5,1
CR,11/2/00,8,2.8,0.2
CR,11/2/00,10,2.4,0.7
CR,11/2/00,12,2.3,0.8
CR,11/2/00,15,3.7,1.2
CR,11/2/00,19,1,3.5
CR,11/2/00,19,0.7,4.3
CR,11/15/00,0,3.3,1.3
CR,11/15/00,0,2.8,1.1
CR,11/15/00,3,3.5,1.2
CR,11/15/00,5,3.5,0.9
CR,11/15/00,8,3.6,0
CR,11/15/00,10,3.2,1.2
CR,11/15/00,12,2.7,1.2
CR,11/15/00,15,3.2,0.7
CR,11/15/00,19,3.1,0.9
CR,1/19/01,0,11,0.5
CR,1/19/01,3,0.8,0.7
CR,1/19/01,5,0.6,0.2
CR,1/19/01,8,0.4,0.1
CR,1/19/01,10,0.2,0.5
CR,1/19/01,10,0.2,0.3
CR,1/19/01,12,0,0.8
CR,1/19/01,15,0.2,0.7
CR,1/19/01,19,0.3,1.1
CR,2/20/01,0,1.1,-0.5
CR,2/20/01,3,2.1,-0.2
CR,2/20/01,5,0.9,0.1
CR,2/20/01,8,0.3,0.5
CR,2/20/01,10,0.3,0.3
CR,2/20/01,12,0.1,0.6
CR,2/20/01,15,0.3,0.5
CR,2/20/01,19,-0.1,2.1
CR,2/20/01,19,0.2,1.5
CR,4/4/01,0,0.3,0
CR,4/4/01,3,5,-0.8
CR,4/4/01,5,4.1,0
CR,4/4/01,8,3.4,0.4
CR,4/4/01,10,3.5,0.2
CR,4/4/01,12,2.6,2
CR,4/4/01,15,2.5,0.7
CR,4/4/01,19,1.7,0.5
CR,4/4/01,19,2.5,-0.1
CR,5/3/01,0,1.3,0.7
CR,5/3/01,3,2.5,0.9
CR,5/3/01,5,6.2,1.2
CR,5/3/01,8,5.2,0
CR,5/3/01,10,4.3,2.3
CR,5/3/01,10,4.7,1.4
CR,5/3/01,12,5.3,1.8
CR,5/3/01,15,4.9,1.6
CR,5/3/01,19,4.7,0.9
CR,5/16/01,0,1.6,-0.3
CR,5/16/01,3,1.2,0.5
CR,5/16/01,5,2.5,0.4
CR,5/16/01,8,3.1,0.4
CR,5/16/01,10,2.9,0.6
CR,5/16/01,10,2.9,1
CR,5/16/01,12,8.9,0.3
CR,5/16/01,15,14.4,2.9
CR,5/16/01,19,13.3,2.5
CR,6/1/01,0,1,0.1
CR,6/1/01,3,1.2,-0.4
CR,6/1/01,5,1.4,-0.1
CR,6/1/01,8,2.6,-0.4
CR,6/1/01,8,1.8,-0.2
CR,6/1/01,10,3.1,-1
CR,6/1/01,12,3.9,0.6
CR,6/1/01,15,10.6,1.2
CR,6/1/01,18,14,3.1
CR,6/13/01,0,1.5,-0.6
CR,6/13/01,3,1.2,-0.5
CR,6/13/01,5,1.6,-0.7
CR,6/13/01,8,2.3,0.1
CR,6/13/01,10,4.7,-0.5
CR,6/13/01,12,5.3,2.4
CR,6/13/01,12,7.1,-1.6
CR,6/13/01,15,6.1,2.1
CR,6/13/01,17.5,26.1,13.3
CR,6/28/01,0,1.4,1.2
CR,6/28/01,3,1.3,1.1
CR,6/28/01,5,1.5,1
CR,6/28/01,8,3.3,1.5
CR,6/28/01,10,3,0.8
CR,6/28/01,12,2.8,3.7
CR,6/28/01,12,2.9,3.7
CR,6/28/01,15,1.3,6.9
CR,6/28/01,17,4.4,3.9
CR,7/12/01,0,0.6,0.4
CR,7/12/01,3,0.9,0.2
CR,7/12/01,5,0.9,0.4
