lakeid,sampledate,depth,o2,deck,light,frlight
TB,10/26/10,3,4.3,,,
TB,10/26/10,4,3.9,,,
TB,10/26/10,5,0.4,,,
TB,10/26/10,6,0.3,,,
TB,10/26/10,7,0.2,,,
TB,10/26/10,7,,,,
TB,11/15/10,0,3,279,164.36,0.589
TB,11/15/10,0.25,,280,64.82,0.232
TB,11/15/10,0.5,,280,21.05,0.075
TB,11/15/10,0.75,,280,8.99,0.032
TB,11/15/10,1,2.9,272,5.96,0.022
TB,11/15/10,1.25,,271,2.97,0.011
TB,11/15/10,1.5,,272,1.58,0.006
TB,11/15/10,2,2.9,,,
TB,11/15/10,3,2.9,,,
TB,11/15/10,3,,,,
TB,11/15/10,4,2.8,,,
TB,11/15/10,5,2.8,,,
TB,11/15/10,6,2.8,,,
TB,11/15/10,7,2.7,,,
TB,1/24/11,0,1.3,345,0.65,0.002
TB,1/24/11,0.5,,345,0.29,0.001
TB,1/24/11,0.75,,342,0.12,0
TB,1/24/11,1,0.9,341,0.05,0
TB,1/24/11,2,0.4,,,
TB,1/24/11,3,0.3,,,
TB,1/24/11,4,0.2,,,
TB,1/24/11,5,0.1,,,
TB,1/24/11,6,0.1,,,
TB,1/24/11,7,0,,,
TB,1/24/11,7,,,,
TB,2/15/11,0,1.3,499,1.33,0.003
TB,2/15/11,0.5,,501,0.57,0.001
TB,2/15/11,0.75,,501,0.32,0.001
TB,2/15/11,1,0.4,502,0.1,0
TB,2/15/11,2,0,,,
TB,2/15/11,3,0,,,
TB,2/15/11,4,0,,,
TB,2/15/11,5,0,,,
TB,2/15/11,6,0,,,
TB,2/15/11,7,0,,,
TB,2/15/11,7,,,,
TB,3/16/11,0,0.3,1007,4.71,0.005
TB,3/16/11,0.5,,1012,4.49,0.004
TB,3/16/11,0.75,,1015,2.36,0.002
TB,3/16/11,1,0.1,1013,1.51,0.001
TB,3/16/11,1.25,,1027,0.87,0.001
TB,3/16/11,2,0.1,,,
TB,3/16/11,3,0.1,,,
TB,3/16/11,3,,,,
TB,3/16/11,4,0.1,,,
TB,3/16/11,5,0.1,,,
TB,3/16/11,6,0.1,,,
TB,3/16/11,7,0.1,,,
TB,5/3/11,0,5.1,1031,486.47,0.472
TB,5/3/11,0.25,,1070,168.45,0.157
TB,5/3/11,0.5,,987,58.55,0.059
TB,5/3/11,0.75,,964,26.25,0.027
TB,5/3/11,1,4.9,971,12.19,0.013
TB,5/3/11,1.25,,988,5.97,0.006
TB,5/3/11,1.5,,977,2.73,0.003
TB,5/3/11,1.75,,974,1.39,0.001
TB,5/3/11,2,4.8,984,0.72,0.001
TB,5/3/11,3,2,,,
TB,5/3/11,3,,,,
TB,5/3/11,4,0.2,,,
TB,5/3/11,5,0.1,,,
TB,5/3/11,6,0.1,,,
TB,5/3/11,7,0,,,
TB,5/18/11,0,10,952,524.82,0.551
TB,5/18/11,0.25,,941,141.84,0.151
TB,5/18/11,0.5,,915,54.83,0.06
TB,5/18/11,0.75,,924,24.19,0.026
TB,5/18/11,1,8.2,,,
TB,5/18/11,1.25,,942,6.4,0.007
TB,5/18/11,1.5,,928,2.53,0.003
TB,5/18/11,1.75,,924,1.24,0.001
TB,5/18/11,2,3.9,894,0.55,0.001
TB,5/18/11,3,0.1,,,
TB,5/18/11,3,,,,
TB,5/18/11,4,0.1,,,
TB,5/18/11,5,0.1,,,
TB,5/18/11,6,0,,,
TB,5/18/11,7,0,,,
TB,6/1/11,0,9.3,1026,522.64,0.51
TB,6/1/11,0.25,,1019,217.57,0.214
TB,6/1/11,0.5,,1009,126.95,0.126
TB,6/1/11,0.75,,993,44.97,0.045
TB,6/1/11,1,10.2,,,
TB,6/1/11,1.25,,1058,6.61,0.006
TB,6/1/11,1.5,,1041,3.36,0.003
TB,6/1/11,1.75,,991,1.44,0.001
TB,6/1/11,2,2.6,998,0.74,0.001
TB,6/1/11,2,,,,
TB,6/1/11,2.25,,990,0.27,0
TB,6/1/11,2.5,,993,0.19,0
TB,6/1/11,2.75,,989,0.06,0
TB,6/1/11,3,0.3,994,0.03,0
TB,6/1/11,3.25,,974,0.04,0
TB,6/1/11,3.5,,974,0.01,0
TB,6/1/11,4,0.2,,,
TB,6/1/11,5,0.2,,,
TB,6/1/11,6,0.1,,,
TB,6/1/11,7,0.1,,,
TB,6/14/11,0,7.8,1345,640.48,0.476
TB,6/14/11,0.25,,1342,225.34,0.168
TB,6/14/11,0.5,,1347,114.15,0.085
TB,6/14/11,0.75,,1351,50.14,0.037
TB,6/14/11,1,8,1349,27.21,0.02
TB,6/14/11,1.25,,1366,12.18,0.009
TB,6/14/11,1.5,,1361,5.43,0.004
TB,6/14/11,1.75,,1356,2.3,0.002
TB,6/14/11,2,0.5,1364,0.96,0.001
TB,6/14/11,2.25,,1336,0.5,0
TB,6/14/11,3,0.3,,,
TB,6/14/11,3,,,,
TB,6/14/11,4,0.3,,,
TB,6/14/11,5,0.2,,,
TB,6/14/11,6,0.2,,,
TB,6/14/11,7,0.2,,,
TB,6/27/11,0,7.4,923,300.83,0.326
TB,6/27/11,0,,,,
TB,6/27/11,0.25,,902,151.82,0.167
TB,6/27/11,0.5,,859,48.66,0.057
TB,6/27/11,0.75,,857,25.12,0.029
TB,6/27/11,1,3.5,883,10.82,0.012
TB,6/27/11,1.25,,814,5.27,0.006
TB,6/27/11,1.5,,768,2.23,0.003
TB,6/27/11,1.75,,786,0.99,0.001
TB,6/27/11,2,0.5,908,0.52,0.001
TB,6/27/11,2.25,,924,0.3,0
TB,6/27/11,2.5,,1237,0.19,0
TB,6/27/11,2.75,,1818,0.16,0
TB,6/27/11,3,0.3,979,0.03,0
TB,6/27/11,3.25,,1116,0.04,0
TB,6/27/11,4,0.3,,,
TB,6/27/11,5,0.3,,,
TB,6/27/11,6,0.2,,,
TB,6/27/11,7,0.2,,,
TB,7/13/11,0,6.2,544,173.18,0.319
TB,7/13/11,0.25,,531,69.02,0.13
TB,7/13/11,0.5,,527,32.1,0.061
TB,7/13/11,0.75,,524,12.79,0.024
TB,7/13/11,1,0.9,520,4.42,0.009
TB,7/13/11,1.25,,520,2.51,0.005
TB,7/13/11,1.5,,517,1.07,0.002
TB,7/13/11,1.75,,515,0.47,0.001
TB,7/13/11,2,0.5,,,
TB,7/13/11,2,,,,
TB,7/13/11,3,0.4,,,
TB,7/13/11,4,0.4,,,
TB,7/13/11,5,0.3,,,
TB,7/13/11,6,0.3,,,
TB,7/13/11,7,0.3,,,
TB,7/25/11,0,5.8,,,
TB,7/25/11,0.25,,709,220.49,0.311
TB,7/25/11,0.5,,717,57.6,0.084
TB,7/25/11,0.75,,708,24.52,0.035
TB,7/25/11,1,1.9,707,11.69,0.017
TB,7/25/11,1.25,,704,5.89,0.008
TB,7/25/11,1.5,,703,2.01,0.003
TB,7/25/11,1.75,,701,0.51,0.001
TB,7/25/11,2,0.4,,,
TB,7/25/11,2,,,,
TB,7/25/11,3,0.3,,,
TB,7/25/11,4,0.3,,,
TB,7/25/11,5,0.3,,,
TB,7/25/11,6,0.3,,,
TB,7/25/11,7,0.3,,,
TB,8/9/11,0,6.6,,,
TB,8/9/11,0,,,,
TB,8/9/11,0.25,,832,282.9,0.34
TB,8/9/11,0.5,,835,69.25,0.083
TB,8/9/11,0.75,,841,27.75,0.033
TB,8/9/11,1,2.4,,,
TB,8/9/11,1.25,,847,11.47,0.014
TB,8/9/11,1.5,,870,1.88,0.002
TB,8/9/11,1.75,,899,0.77,0.001
TB,8/9/11,2,0.6,,,
TB,8/9/11,3,0.5,,,
TB,8/9/11,4,0.4,,,
TB,8/9/11,5,0.4,,,
TB,8/9/11,6,0.4,,,
TB,8/9/11,7,0.3,,,
TB,8/23/11,0,8.3,153,59.4,0.389
TB,8/23/11,0,,,,
TB,8/23/11,0.25,,152,19.78,0.13
TB,8/23/11,0.5,,151,8.13,0.054
TB,8/23/11,0.75,,151,3.95,0.026
TB,8/23/11,1,6.1,151,2.04,0.013
TB,8/23/11,1.25,,151,1.07,0.007
TB,8/23/11,1.5,,151,0.5,0.003
TB,8/23/11,1.75,,151,0.11,0.001
TB,8/23/11,2,0.8,,,
TB,8/23/11,3,0.5,,,
TB,8/23/11,4,0.5,,,
TB,8/23/11,5,0.5,,,
TB,8/23/11,6,0.5,,,
TB,8/23/11,7,0.4,,,
TB,9/9/11,0,7.7,1444,619.45,0.429
TB,9/9/11,0.25,,1463,238.18,0.163
TB,9/9/11,0.5,,1470,98.79,0.067
TB,9/9/11,0.75,,1436,45.67,0.032
TB,9/9/11,1,6.4,1398,20.52,0.015
TB,9/9/11,1.25,,1410,13.3,0.009
TB,9/9/11,1.5,,1455,5.96,0.004
TB,9/9/11,1.75,,1490,2.19,0.001
TB,9/9/11,2,0.7,1497,0.61,0
TB,9/9/11,2.25,,1491,0.18,0
TB,9/9/11,3,0.5,,,
TB,9/9/11,3,,,,
TB,9/9/11,4,0.5,,,
TB,9/9/11,5,0.5,,,
TB,9/9/11,6,0.5,,,
TB,9/9/11,7,0.4,,,
TB,9/20/11,0,8.5,917,325.59,0.355
TB,9/20/11,0.25,,903,138.77,0.153
TB,9/20/11,0.5,,863,42.55,0.049
TB,9/20/11,0.75,,915,16.72,0.018
TB,9/20/11,1,7.5,928,6.99,0.008
TB,9/20/11,1.25,,917,3.91,0.004
TB,9/20/11,1.5,,902,1.92,0.002
TB,9/20/11,1.75,,904,0.91,0.001
TB,9/20/11,2,2.3,853,0.45,0.001
TB,9/20/11,3,0.7,,,
TB,9/20/11,3,,,,
TB,9/20/11,4,0.5,,,
TB,9/20/11,5,0.5,,,
TB,9/20/11,6,0.5,,,
TB,9/20/11,7,0.5,,,
TB,10/3/11,0,8.4,818,371.8,0.454
TB,10/3/11,0.25,,818,136.79,0.167
TB,10/3/11,0.5,,810,44.25,0.055
TB,10/3/11,1,7.1,786,6.81,0.009
TB,10/3/11,1.25,,825,3.87,0.005
TB,10/3/11,1.5,,830,1.65,0.002
TB,10/3/11,1.75,,855,0.78,0.001
TB,10/3/11,2,6.5,864,0.4,0
TB,10/3/11,2,,,,
TB,10/3/11,3,0.9,,,
TB,10/3/11,4,0.7,,,
TB,10/3/11,5,0.7,,,
TB,10/3/11,6,0.6,,,
TB,10/3/11,7,0.6,,,
TB,10/18/11,0,5.6,319,129.07,0.405
TB,10/18/11,0.25,,331,38.7,0.117
TB,10/18/11,0.5,,346,17.08,0.049
TB,10/18/11,0.75,,357,7.35,0.021
TB,10/18/11,1,5.6,363,3.21,0.009
TB,10/18/11,1.25,,363,1.47,0.004
TB,10/18/11,1.5,,366,0.73,0.002
TB,10/18/11,2,5.7,,,
TB,10/18/11,3,5.5,,,
TB,10/18/11,3,,,,
TB,10/18/11,4,0.7,,,
TB,10/18/11,5,0.6,,,
TB,10/18/11,6,0.5,,,
TB,10/18/11,7,0.5,,,
TB,11/1/11,0,5.2,1064,545.91,0.514
TB,11/1/11,0.25,,1127,173.47,0.154
TB,11/1/11,0.5,,878,44.82,0.051
TB,11/1/11,0.75,,849,15.81,0.019
TB,11/1/11,1,5,800,4.91,0.006
TB,11/1/11,1.25,,813,2.46,0.003
TB,11/1/11,1.5,,846,1.18,0.001
TB,11/1/11,1.75,,706,0.5,0.001
TB,11/1/11,2,4.9,,,
TB,11/1/11,3,4.8,,,
TB,11/1/11,4,4.7,,,
TB,11/1/11,5,0.8,,,
TB,11/1/11,5,,,,
TB,11/1/11,6,0.6,,,
TB,11/1/11,7,0.6,,,
TB,11/11/11,0,3.6,295,115.82,0.393
TB,11/11/11,0.25,,299,35.52,0.119
TB,11/11/11,0.5,,303,7.51,0.025
TB,11/11/11,0.75,,304,3.91,0.013
TB,11/11/11,1,3.6,313,1.98,0.006
TB,11/11/11,1.25,,317,1.08,0.003
TB,11/11/11,1.5,,315,0.39,0.001
TB,11/11/11,2,3.5,,,
TB,11/11/11,3,3.5,,,
TB,11/11/11,3,,,,
TB,11/11/11,4,3.5,,,
TB,11/11/11,5,3.4,,,
TB,11/11/11,6,3.4,,,
TB,11/11/11,7,0.6,,,
TB,1/10/12,0,0.8,631,4.06,0.006
TB,1/10/12,0.5,,631,1.28,0.002
TB,1/10/12,0.75,,631,0.7,0.001
TB,1/10/12,1,0.6,630,0.31,0
TB,1/10/12,2,0.6,,,
TB,1/10/12,3,0.6,,,
TB,1/10/12,4,0.6,,,
TB,1/10/12,5,0.5,,,
TB,1/10/12,6,0.5,,,
TB,1/10/12,7,0.5,,,
TB,1/10/12,7,,,,
TB,2/20/12,0,0.8,670,1.17,0.002
TB,2/20/12,0.5,,653,0.75,0.001
TB,2/20/12,0.75,,651,0.43,0.001
TB,2/20/12,1,0.8,690,0.33,0
TB,2/20/12,1.25,,708,0.22,0
TB,2/20/12,2,0.7,,,
TB,2/20/12,3,0.7,,,
TB,2/20/12,3,,,,
TB,2/20/12,4,0.7,,,
TB,2/20/12,5,0.7,,,
TB,2/20/12,6,0.7,,,
TB,2/20/12,7,0.7,,,
TB,4/2/12,0,9.3,1215,971.92,0.8
TB,4/2/12,0.25,,1225,275.44,0.225
TB,4/2/12,0.5,,1239,99.46,0.084
TB,4/2/12,0.75,,1232,18.96,0.015
TB,4/2/12,1,6.6,1240,11.17,0.009
TB,4/2/12,1.25,,1255,4.99,0.004
TB,4/2/12,1.5,,1263,2.03,0.002
TB,4/2/12,1.75,,1262,0.84,0.001
TB,4/2/12,2,4,1264,0.45,0
TB,4/2/12,3,1.4,,,
TB,4/2/12,3,,,,
TB,4/2/12,4,0.3,,,
TB,4/2/12,5,0.2,,,
TB,4/2/12,6,0.1,,,
TB,4/2/12,7,0.1,,,
TB,4/16/12,0,10.5,361,252.74,0.7
TB,4/16/12,0.25,,352,73.13,0.208
TB,4/16/12,0.5,,347,25.63,0.074
TB,4/16/12,0.75,,343,9.74,0.028
TB,4/16/12,1,11.3,338,4.1,0.012
TB,4/16/12,1.25,,340,1.25,0.004
TB,4/16/12,1.5,,343,0.67,0.002
TB,4/16/12,1.75,,343,0.39,0.001
TB,4/16/12,2,5,343,0.24,0.001
TB,4/16/12,3,0.2,,,
TB,4/16/12,4,0.1,,,
TB,4/16/12,5,0.1,,,
TB,4/16/12,6,0,,,
TB,4/16/12,7,0,,,
TB,5/2/12,0,10.4,1674,1425,0.851
TB,5/2/12,0,,,,
TB,5/2/12,0.25,,1666,523.43,0.314
TB,5/2/12,0.75,,1681,101.19,0.06
TB,5/2/12,1,10.7,1652,44.52,0.03
TB,5/2/12,1.25,,1628,20.2,0.012
TB,5/2/12,1.5,,1635,10.09,0.006
TB,5/2/12,1.75,,1492,4.47,0.003
TB,5/2/12,2,0.5,1645,2.68,0.002
TB,5/2/12,2.25,,1622,1.47,0.001
TB,5/2/12,2.5,,1184,0.52,0
TB,5/2/12,2.75,,1191,0.35,0
TB,5/2/12,3,0.3,1615,0.36,0
TB,5/2/12,4,0.2,,,
TB,5/2/12,5,0.1,,,
TB,5/2/12,6,0.1,,,
TB,5/2/12,7,0,,,
TB,5/15/12,0,8.8,1824,1540.2,0.844
TB,5/15/12,0.25,,1360,446.5,0.323
TB,5/15/12,0.5,,1982,277.97,0.14
TB,5/15/12,0.75,,1919,142.15,0.074
TB,5/15/12,1,11.2,1912,81.57,0.043
TB,5/15/12,1.25,,1909,29,0.015
TB,5/15/12,1.5,,1779,10.58,0.006
TB,5/15/12,1.75,,1055,2.29,0.002
TB,5/15/12,2,0.4,718,0.56,0.001
TB,5/15/12,3,0.1,,,
TB,5/15/12,4,0.1,,,
TB,5/15/12,5,0,,,
TB,5/15/12,5,,,,
TB,5/15/12,6,0,,,
TB,5/15/12,7,0,,,
TB,5/30/12,0,8.7,1127,894.49,0.794
TB,5/30/12,0,,,,
TB,5/30/12,0.25,,1042,285,0.274
TB,5/30/12,0.5,,1048,131.92,0.126
TB,5/30/12,0.75,,1041,59.69,0.057
TB,5/30/12,1,9,1056,27.71,0.026
TB,5/30/12,1.25,,1323,21.46,0.016
TB,5/30/12,1.5,,1058,2.36,0.002
TB,5/30/12,1.75,,1006,0.61,0.001
TB,5/30/12,2,0.3,,,
TB,5/30/12,3,0.2,,,
TB,5/30/12,4,0.1,,,
TB,5/30/12,5,0.1,,,
TB,5/30/12,6,0,,,
TB,5/30/12,7,0,,,
TB,6/11/12,0,7.2,1715,1424.7,0.831
TB,6/11/12,0.25,,1832,564.42,0.308
TB,6/11/12,0.5,,1855,329.69,0.178
TB,6/11/12,0.75,,1756,115.45,0.066
TB,6/11/12,1,8.8,1719,76.75,0.045
TB,6/11/12,1.25,,1831,41.78,0.023
TB,6/11/12,1.5,,1869,20.54,0.011
TB,6/11/12,1.75,,1849,9.15,0.007
TB,6/11/12,2,0.3,1822,2.02,0.001
TB,6/11/12,2.25,,1861,0.92,0
TB,6/11/12,2.5,,1893,0.87,0
TB,6/11/12,3,0.2,,,
TB,6/11/12,3,,,,
TB,6/11/12,4,0.1,,,
TB,6/11/12,5,0.1,,,
TB,6/11/12,6,0.1,,,
TB,6/11/12,7,0,,,
TB,6/26/12,0,7.8,1494,868.71,0.581
TB,6/26/12,0,,,,
TB,6/26/12,0.25,,1487,322.19,0.217
TB,6/26/12,0.5,,1488,202.59,0.136
TB,6/26/12,0.75,,1443,87.95,0.061
TB,6/26/12,1,8.7,1340,39.62,0.03
TB,6/26/12,1.25,,1346,13.79,0.01
TB,6/26/12,1.5,,1380,6.46,0.005
TB,6/26/12,1.75,,1440,1.4,0.001
TB,6/26/12,2,0.4,1398,0.61,0
TB,6/26/12,3,0.1,,,
TB,6/26/12,4,0.1,,,
TB,6/26/12,5,0.1,,,
TB,6/26/12,6,0,,,
TB,6/26/12,7,0,,,
TB,7/11/12,0,7.4,1152,676.51,0.587
TB,7/11/12,0.25,,1036,180.31,0.174
TB,7/11/12,0.5,,1047,97.68,0.093
TB,7/11/12,0.75,,1097,46.16,0.042
TB,7/11/12,1,7.7,1154,17.39,0.015
TB,7/11/12,1.25,,1186,5.68,0.005
TB,7/11/12,1.5,,1137,1.74,0.002
TB,7/11/12,2,0.4,1244,0.2,0
TB,7/11/12,3,0.2,,,
TB,7/11/12,4,0.1,,,
TB,7/11/12,5,0.1,,,
TB,7/11/12,5,,,,
TB,7/11/12,6,0.1,,,
TB,7/11/12,7,0.1,,,
TB,7/23/12,0,7.2,1711,1231.9,0.72
TB,7/23/12,0,,,,
TB,7/23/12,0.25,,1707,436.41,0.256
TB,7/23/12,0.5,,1692,228.89,0.135
TB,7/23/12,0.75,,1682,123.08,0.073
TB,7/23/12,1,5.9,1679,46.11,0.027
TB,7/23/12,1.25,,1684,15.51,0.009
TB,7/23/12,1.5,,1685,7.43,0.004
TB,7/23/12,1.75,,1679,3.36,0.002
TB,7/23/12,2,0.4,1679,0.93,0.001
TB,7/23/12,3,0.2,,,
TB,7/23/12,4,0.1,,,
TB,7/23/12,5,0.1,,,
TB,7/23/12,6,0.1,,,
TB,7/23/12,7,0.1,,,
TB,8/9/12,0,6,246,108.93,0.442
TB,8/9/12,0.25,,253,38.07,0.15
TB,8/9/12,0.5,,259,18.21,0.07
TB,8/9/12,0.75,,269,8.79,0.033
TB,8/9/12,1,6,277,4.48,0.016
TB,8/9/12,1.25,,282,2.67,0.009
TB,8/9/12,1.75,,293,1.03,0.003
TB,8/9/12,2,0.4,299,0.39,0.001
TB,8/9/12,3,0.2,,,
TB,8/9/12,4,0.1,,,
TB,8/9/12,5,0.1,,,
TB,8/9/12,5,,,,
TB,8/9/12,6,0.1,,,
TB,8/9/12,7,0.1,,,
TB,8/21/12,0,7.9,1766,1296.3,0.734
TB,8/21/12,0.25,,1770,419.07,0.237
TB,8/21/12,0.5,,1764,76.48,0.043
TB,8/21/12,0.75,,1767,28.88,0.016
TB,8/21/12,1,7.2,,,
TB,8/21/12,1.25,,1763,8.04,0.005
TB,8/21/12,1.5,,1753,3.75,0.002
TB,8/21/12,1.75,,1752,1.5,0.001
TB,8/21/12,2,0.4,1746,0.44,0
TB,8/21/12,3,0.3,,,
TB,8/21/12,4,0.1,,,
TB,8/21/12,5,0.1,,,
TB,8/21/12,5,,,,
TB,8/21/12,6,0.1,,,
TB,8/21/12,7,0.1,,,
TB,8/21/12,7,,,,
TB,9/7/12,0,7.1,297,153.44,0.516
TB,9/7/12,0.25,,288,48.68,0.169
TB,9/7/12,0.5,,285,23.58,0.083
TB,9/7/12,0.75,,284,12.18,0.043
TB,9/7/12,1,7,293,5.9,0.02
TB,9/7/12,1.25,,288,3.52,0.012
TB,9/7/12,1.5,,293,1.92,0.007
TB,9/7/12,1.75,,302,0.93,0.003
TB,9/7/12,2,0.3,312,0.37,0.001
TB,9/7/12,2,,,,
TB,9/7/12,3,0.2,,,
TB,9/7/12,4,0.2,,,
TB,9/7/12,5,0.1,,,
TB,9/7/12,6,0.1,,,
TB,9/7/12,7,0.1,,,
TB,9/19/12,0,6.2,555,309.27,0.557
TB,9/19/12,0.25,,547,103.06,0.188
TB,9/19/12,0.5,,556,34.82,0.063
TB,9/19/12,0.75,,539,19.69,0.037
TB,9/19/12,1,6.1,527,8,0.015
TB,9/19/12,1.25,,477,3.08,0.006
TB,9/19/12,1.5,,403,1.25,0.003
TB,9/19/12,1.75,,390,0.71,0.002
TB,9/19/12,2,6.1,,,
TB,9/19/12,3,0.6,,,
TB,9/19/12,3,,,,
TB,9/19/12,4,0.2,,,
TB,9/19/12,5,0.1,,,
TB,9/19/12,6,0.1,,,
TB,9/19/12,7,0.1,,,
TB,10/2/12,0,8.1,1346,890.23,0.661
TB,10/2/12,0.25,,1349,266.75,0.198
TB,10/2/12,0.5,,1364,116.35,0.085
TB,10/2/12,0.75,,1373,61.11,0.045
TB,10/2/12,1,6.8,1370,25.72,0.019
TB,10/2/12,1.25,,1390,14.31,0.01
TB,10/2/12,1.5,,1370,5.9,0.004
TB,10/2/12,1.75,,1357,2.99,0.002
TB,10/2/12,2,6,1356,1.59,0.001
TB,10/2/12,2.25,,1340,0.89,0.001
TB,10/2/12,3,0.4,,,
TB,10/2/12,4,0.3,,,
TB,10/2/12,5,0.2,,,
TB,10/2/12,6,0.2,,,
TB,10/2/12,7,0.2,,,
TB,10/16/12,0,6.4,480,317.27,0.66
TB,10/16/12,0.25,,474,83.47,0.176
TB,10/16/12,0.5,,460,35.42,0.077
TB,10/16/12,0.75,,481,14.38,0.03
TB,10/16/12,1,5.2,655,10,0.016
TB,10/16/12,1.25,,806,6.1,0.008
TB,10/16/12,1.5,,757,2.98,0.004
TB,10/16/12,1.75,,550,0.88,0.002
TB,10/16/12,2,5,425,0.32,0.001
TB,10/16/12,2.25,,412,0.19,0
TB,10/16/12,3,5,,,
TB,10/16/12,4,4.8,,,
TB,10/16/12,5,0.4,,,
TB,10/16/12,5,,,,
TB,10/16/12,6,0.3,,,
TB,10/16/12,7,0.2,,,
TB,10/30/12,0,4.9,406,207.59,0.511
TB,10/30/12,0,,,,
TB,10/30/12,0.25,,408,75.46,0.185
TB,10/30/12,0.5,,406,28.36,0.07
TB,10/30/12,0.75,,393,11.63,0.03
TB,10/30/12,1,4.8,401,4.21,0.011
TB,10/30/12,1.25,,405,2.28,0.006
TB,10/30/12,1.5,,399,1.05,0.003
TB,10/30/12,1.75,,394,0.51,0.001
TB,10/30/12,2,4.7,390,0.32,0.001
TB,10/30/12,3,4.7,,,
TB,10/30/12,4,4.7,,,
TB,10/30/12,5,3.1,,,
TB,10/30/12,6,0.6,,,
TB,11/5/12,0,4,258,130.91,0.507
TB,11/5/12,0.25,,260,36.89,0.142
TB,11/5/12,0.5,,259,8.87,0.034
TB,11/5/12,0.75,,259,3.45,0.013
TB,11/5/12,1,3.8,259,1.87,0.007
TB,11/5/12,1.25,,261,1.57,0.006
TB,11/5/12,1.5,,260,0.77,0.003
TB,11/5/12,2,3.7,,,
TB,11/5/12,3,3.7,,,
TB,11/5/12,3,,,,
TB,11/5/12,4,3.6,,,
TB,11/5/12,5,3.6,,,
TB,11/5/12,6,3.6,,,
TB,11/5/12,7,3.6,,,
TB,1/28/13,0,3.5,457,0.66,0.001
TB,1/28/13,0.5,,443,0.17,0
TB,1/28/13,0.75,,436,0.06,0
TB,1/28/13,1,2.6,440,0.03,0
TB,1/28/13,2,1.3,,,
TB,1/28/13,3,0.5,,,
TB,1/28/13,3,,,,
TB,1/28/13,4,0.3,,,
TB,1/28/13,5,0.2,,,
TB,1/28/13,6,0.2,,,
TB,1/28/13,7,0.2,,,
TB,2/18/13,0,2,560,1.36,0.002
TB,2/18/13,0.5,,562,0.89,0.002
TB,2/18/13,0.75,,563,0.28,0
TB,2/18/13,1,1.5,564,0.12,0
TB,2/18/13,2,0.5,,,
TB,2/18/13,3,0.3,,,
TB,2/18/13,3,,,,
TB,2/18/13,4,0.3,,,
TB,2/18/13,5,0.3,,,
TB,2/18/13,6,0.2,,,
TB,2/18/13,7,0.2,,,
TB,3/27/13,0,0.4,1267,1.74,0.001
TB,3/27/13,0.75,,1269,1.01,0.001
TB,3/27/13,1,0.3,1271,0.56,0
TB,3/27/13,1.25,,1272,0.33,0
TB,3/27/13,1.5,,1276,0.21,0
TB,3/27/13,1.75,,1277,0.14,0
TB,3/27/13,2,0.3,1274,0.09,0
TB,3/27/13,3,0.2,,,
TB,3/27/13,4,0.2,,,
TB,3/27/13,5,0.2,,,
TB,3/27/13,6,0.2,,,
TB,3/27/13,7,0.2,,,
TB,3/27/13,7,,,,
TB,5/13/13,0,11.7,2019,1671.3,0.828
TB,5/13/13,0.25,,1792,517.87,0.288
TB,5/13/13,0.5,,2042,334.17,0.164
TB,5/13/13,0.75,,2096,175.52,0.084
TB,5/13/13,1,5.7,1836,75.26,0.041
TB,5/13/13,1.25,,1451,23.65,0.016
TB,5/13/13,1.5,,1508,13.82,0.009
TB,5/13/13,1.75,,1796,8.44,0.005
TB,5/13/13,2,1.9,1756,4.21,0.002
TB,5/13/13,2.25,,1556,2.01,0.001
TB,5/13/13,2.5,,1318,0.85,0.001
TB,5/13/13,2.75,,1124,0.41,0
TB,5/13/13,3,0.2,1107,0.3,0
TB,5/13/13,3.25,,1119,0.22,0
TB,5/13/13,3.5,,1122,0.16,0
TB,5/13/13,4,0.1,,,
TB,5/13/13,5,0.1,,,
TB,5/13/13,6,0,,,
TB,5/13/13,7,1,,,
TB,5/13/13,7,,,,
TB,5/29/13,0,9.6,,,
TB,5/29/13,1,5.3,,,
TB,5/29/13,2,0.3,,,
TB,5/29/13,3,0.2,,,
TB,5/29/13,4,0.1,,,
TB,5/29/13,5,0.1,,,
TB,5/29/13,6,0,,,
TB,5/29/13,7,0,,,
TB,6/13/13,0,8.1,723,407.17,0.563
TB,6/13/13,0.25,,691,166.83,0.238
TB,6/13/13,0.5,,659,55.38,0.084
TB,6/13/13,0.75,,662,26.93,0.041
TB,6/13/13,1,4.3,737,11.42,0.015
TB,6/13/13,1.25,,784,8.05,0.01
TB,6/13/13,1.5,,822,4.55,0.006
TB,6/13/13,1.75,,1040,3.13,0.003
TB,6/13/13,2,0.3,847,1.24,0.001
TB,6/13/13,2.25,,797,0.59,0.001
TB,6/13/13,2.5,,817,0.37,0
TB,6/13/13,3,0.1,,,
TB,6/13/13,4,0.1,,,
TB,6/13/13,5,0.1,,,
TB,6/13/13,5,,,,
TB,6/13/13,6,0.1,,,
TB,6/13/13,7,0,,,
TB,6/25/13,0,7.6,1652,1433.5,0.868
TB,6/25/13,0.25,,1619,527.24,0.326
TB,6/25/13,0.5,,1544,195.64,0.127
TB,6/25/13,0.75,,1559,93.32,0.06
TB,6/25/13,1,3.9,1560,43.68,0.028
TB,6/25/13,1.25,,1570,20.7,0.013
TB,6/25/13,1.5,,1549,8.85,0.006
TB,6/25/13,1.75,,1522,3.82,0.003
TB,6/25/13,2,0.3,1479,2.2,0.001
TB,6/25/13,2.25,,1502,1.16,0.001
